timestamp,event_type,ear,perclos,fatigue_score,blink_count,yawn_count
2026-03-23T16:26:40.836393,warning,0.20680675321687628,0.0,40.9,0,0
2026-03-23T16:26:42.510434,warning,0.24811953993488134,1.0,60.8,0,0
2026-03-23T16:26:42.644360,warning,0.24810043695238593,1.0,60.0,0,0
2026-03-23T16:26:42.768749,warning,0.2475004444242178,1.0,61.0,0,0
2026-03-23T16:26:42.894984,warning,0.237013892939662,1.0,62.0,0,0
2026-03-23T16:26:43.018767,warning,0.2523723551753514,1.0,57.7,1,0
2026-03-23T16:26:43.131835,warning,0.26485620774741714,1.0,55.5,1,0
2026-03-23T16:26:43.242662,warning,0.2431095418372372,1.0,60.8,1,0
2026-03-23T16:26:43.371596,warning,0.26583436310595143,1.0,54.9,2,0
2026-03-23T16:26:43.483190,warning,0.2692680786096586,1.0,53.9,2,0
2026-03-23T16:26:43.600441,warning,0.2737756798793567,1.0,54.4,2,0
2026-03-23T16:26:43.718410,warning,0.2661251887929923,1.0,55.7,2,0
2026-03-23T16:26:43.830473,warning,0.2877677458090767,1.0,51.2,2,0
2026-03-23T16:26:43.945517,warning,0.26278954813701716,1.0,56.6,2,0
2026-03-23T16:26:44.075835,warning,0.23426163771600872,1.0,61.0,2,0
2026-03-23T16:26:44.202518,warning,0.23411590450788486,1.0,59.1,2,0
2026-03-23T16:26:44.326098,warning,0.23751387947344624,1.0,59.8,2,0
2026-03-23T16:26:44.438592,warning,0.2441545762031923,1.0,59.2,2,0
2026-03-23T16:26:44.563953,warning,0.24118128896971847,1.0,58.5,2,0
2026-03-23T16:26:44.686724,warning,0.23127673484283948,1.0,61.0,2,0
2026-03-23T16:26:44.833782,warning,0.24152112985764568,1.0,59.2,2,0
2026-03-23T16:26:44.967976,warning,0.2369539641547274,1.0,59.8,2,0
2026-03-23T16:26:45.107871,warning,0.21576728182079874,1.0,63.6,2,0
2026-03-23T16:26:45.231897,warning,0.21822736463240355,1.0,62.8,2,0
2026-03-23T16:26:45.362194,warning,0.22922248186759367,1.0,61.5,2,0
2026-03-23T16:26:45.488900,warning,0.21910597312781127,1.0,63.1,2,0
2026-03-23T16:26:45.612377,warning,0.22744367812780483,1.0,60.4,2,0
2026-03-23T16:26:45.731550,warning,0.21073998241355638,1.0,64.3,2,0
2026-03-23T16:26:45.834126,warning,0.22958696465228834,1.0,60.3,2,0
2026-03-23T16:26:45.960073,warning,0.2447636462743384,1.0,57.2,2,0
2026-03-23T16:26:46.079423,warning,0.2507073155304472,1.0,54.6,3,0
2026-03-23T16:26:46.191273,warning,0.25736812179356316,1.0,53.2,3,0
2026-03-23T16:26:46.313166,warning,0.2518097883163271,1.0,54.2,3,0
2026-03-23T16:26:46.447158,warning,0.2640613295142307,1.0,51.7,3,0
2026-03-23T16:26:46.587064,warning,0.23830654761055842,1.0,57.5,3,0
2026-03-23T16:26:46.713073,warning,0.21488137334693758,1.0,63.8,3,0
2026-03-23T16:26:46.865773,warning,0.2083891058303628,1.0,64.8,3,0
2026-03-23T16:26:46.984896,warning,0.20233035429626645,1.0,66.9,3,0
2026-03-23T16:26:47.110971,warning,0.1932702237094131,1.0,68.2,3,0
2026-03-23T16:26:47.248411,warning,0.20898728016831777,1.0,64.5,3,0
2026-03-23T16:26:47.387416,warning,0.2028645067074445,1.0,66.2,3,0
2026-03-23T16:26:47.521917,warning,0.21040954756127417,1.0,63.5,3,0
2026-03-23T16:26:47.641290,warning,0.21228460109560213,1.0,62.6,3,0
2026-03-23T16:26:47.759715,warning,0.22244901497190686,1.0,59.3,3,0
2026-03-23T16:26:47.879657,warning,0.234284042568601,1.0,58.9,3,0
2026-03-23T16:26:48.002863,warning,0.2371161486531389,1.0,56.6,3,0
2026-03-23T16:26:48.128106,warning,0.1550908621413592,1.0,69.1,3,0
2026-03-23T16:26:48.243087,warning,0.22349342445897213,1.0,59.8,3,0
2026-03-23T16:26:48.374267,warning,0.18848752939676375,1.0,67.6,3,0
2026-03-23T16:26:48.492408,warning,0.20282921199371387,1.0,64.4,3,0
2026-03-23T16:26:48.608820,warning,0.11114009455871084,1.0,69.2,3,0
2026-03-23T16:26:48.748385,warning,0.06158654755833373,1.0,68.6,3,0
2026-03-23T16:26:48.876395,warning,0.036034181447044206,1.0,67.2,3,0
2026-03-23T16:26:49.006331,warning,0.05981669892191395,1.0,68.3,3,0
2026-03-23T16:26:49.126096,critical,0.04611587163913361,1.0,73.0,3,0
2026-03-23T16:26:49.262069,warning,0.11468633163066713,1.0,68.7,3,0
2026-03-23T16:26:49.393716,warning,0.16429035504392464,1.0,69.3,3,0
2026-03-23T16:26:49.528123,warning,0.21545486515867335,1.0,61.4,3,0
2026-03-23T16:26:49.670708,warning,0.24803590124690056,1.0,54.0,3,0
2026-03-23T16:26:49.802916,warning,0.23990463548339203,1.0,56.0,3,0
2026-03-23T16:26:49.955636,warning,0.24494384038910708,1.0,54.7,3,0
2026-03-23T16:26:50.090702,warning,0.23272330398090857,1.0,56.9,3,0
2026-03-23T16:26:50.209924,warning,0.2017552014733242,1.0,64.0,3,0
2026-03-23T16:26:50.324495,warning,0.19174679038318426,1.0,65.9,3,0
2026-03-23T16:26:50.437613,warning,0.19250236189704195,1.0,64.5,3,0
2026-03-23T16:26:50.562427,warning,0.19405200435287,1.0,65.2,3,0
2026-03-23T16:26:50.686336,warning,0.18335226327547183,1.0,69.8,3,0
2026-03-23T16:26:50.795236,critical,0.17150643342459712,1.0,71.2,3,0
2026-03-23T16:26:50.924909,critical,0.17515893782119285,1.0,72.2,3,0
2026-03-23T16:26:51.047935,critical,0.1942177788992211,1.0,70.4,3,0
2026-03-23T16:26:51.188790,critical,0.1772410749112358,1.0,74.5,3,0
2026-03-23T16:26:51.320525,critical,0.06483861521344692,1.0,75.9,3,0
2026-03-23T16:26:51.448553,critical,0.08168811012320112,1.0,77.2,3,0
2026-03-23T16:26:51.566011,critical,0.08070262833802197,1.0,76.3,3,0
2026-03-23T16:26:51.694091,critical,0.10959266577154476,1.0,73.3,3,0
2026-03-23T16:26:51.818937,warning,0.21196404574925165,1.0,65.1,3,0
2026-03-23T16:26:51.960649,warning,0.24053058710401573,1.0,58.6,3,0
2026-03-23T16:26:52.080960,warning,0.24827112844819618,1.0,57.8,3,0
2026-03-23T16:26:52.196337,warning,0.2658797071540614,1.0,51.6,4,0
2026-03-23T16:26:52.319119,warning,0.2779494876880687,1.0,48.9,4,0
2026-03-23T16:26:52.428654,warning,0.2885832268998963,1.0,46.0,4,0
2026-03-23T16:26:52.545162,warning,0.296142827956111,1.0,44.5,4,0
2026-03-23T16:26:52.656482,warning,0.31941153326694743,0.989,41.9,4,0
2026-03-23T16:26:52.774600,warning,0.29243522476171285,0.9891,44.7,4,0
2026-03-23T16:26:52.905204,warning,0.32218163498602626,0.9785,43.1,4,0
2026-03-23T16:26:53.040732,warning,0.3304326267284923,0.9681,42.0,4,0
2026-03-23T16:26:53.175763,warning,0.3066437408430887,0.9579,42.9,4,0
2026-03-23T16:26:53.299228,warning,0.24503979801340625,0.9583,53.2,4,0
2026-03-23T16:26:53.415748,warning,0.23544470117709548,0.9588,55.6,4,0
2026-03-23T16:26:53.532143,warning,0.22368596429657864,0.9592,57.4,4,0
2026-03-23T16:26:53.676310,warning,0.21839779117741448,0.9596,59.4,4,0
2026-03-23T16:26:53.783426,warning,0.22703170350577734,0.96,56.8,4,0
2026-03-23T16:26:53.908769,warning,0.24424048377313712,0.9604,54.8,4,0
2026-03-23T16:26:54.032434,warning,0.22060601456510825,0.9608,61.3,4,0
2026-03-23T16:26:54.169987,warning,0.21606389003110743,0.9612,63.4,4,0
2026-03-23T16:26:54.300967,warning,0.21455587545244248,0.9615,66.2,4,0
2026-03-23T16:26:54.426986,warning,0.21113699217013426,0.9619,68.7,4,0
2026-03-23T16:26:54.537101,warning,0.23424786411263032,0.9623,64.2,4,0
2026-03-23T16:26:54.663349,warning,0.22304834543014873,0.9626,67.4,4,0
2026-03-23T16:26:54.773640,warning,0.21529115251772762,0.963,69.1,4,0
2026-03-23T16:26:54.894467,warning,0.2120984391627721,0.9633,69.6,4,0
2026-03-23T16:26:55.001005,warning,0.23210452394241793,0.9636,64.8,4,0
2026-03-23T16:26:55.106997,critical,0.1970990276712481,0.964,71.8,4,0
2026-03-23T16:26:55.241830,critical,0.20155427602662018,0.9643,70.3,4,0
2026-03-23T16:26:55.364874,warning,0.21467978198321616,0.9646,67.2,4,0
2026-03-23T16:26:55.480469,warning,0.21524798184699023,0.9649,67.4,4,0
2026-03-23T16:26:55.603339,warning,0.206718826228904,0.9652,68.4,4,0
2026-03-23T16:26:55.746156,warning,0.2242857733675804,0.9655,64.5,4,0
2026-03-23T16:26:55.888141,warning,0.21341818486844194,0.9658,66.3,4,0
2026-03-23T16:26:56.025910,warning,0.24257516055463196,0.9661,60.1,4,0
2026-03-23T16:26:56.155182,warning,0.22471571620771796,0.9664,63.5,4,0
2026-03-23T16:26:56.268929,warning,0.22326465847366522,0.9667,64.3,4,0
2026-03-23T16:26:56.383650,warning,0.2403556010147612,0.9669,60.2,4,0
2026-03-23T16:26:56.508916,warning,0.27377472350290966,0.9672,50.3,5,0
2026-03-23T16:26:56.624647,warning,0.2700804029351146,0.9675,52.8,5,0
2026-03-23T16:26:56.746405,warning,0.2377861488638784,0.9677,59.7,5,0
2026-03-23T16:26:56.891399,warning,0.24872202772009575,0.968,55.6,5,0
2026-03-23T16:26:57.017169,warning,0.23239086313865928,0.9683,59.3,5,0
2026-03-23T16:26:57.137216,warning,0.23073284964308613,0.9685,59.2,5,0
2026-03-23T16:26:57.260792,warning,0.2328375085972526,0.9688,58.8,5,0
2026-03-23T16:26:57.371312,warning,0.2416952167344521,0.969,56.5,5,0
2026-03-23T16:26:57.502906,warning,0.24863693738856552,0.9692,55.7,5,0
2026-03-23T16:26:57.613307,warning,0.2426548465749505,0.9695,55.9,5,0
2026-03-23T16:26:57.731767,warning,0.23128007761216127,0.9697,58.2,5,0
2026-03-23T16:26:57.851681,warning,0.25084035915884306,0.9699,53.7,6,0
2026-03-23T16:26:57.974805,warning,0.2643521814995072,0.9701,50.6,6,0
2026-03-23T16:26:58.102825,warning,0.2507515157166633,0.9704,53.5,6,0
2026-03-23T16:26:58.217771,warning,0.24995382386738413,0.9706,53.8,6,0
2026-03-23T16:26:58.354932,warning,0.2603121184945358,0.9708,50.2,7,0
2026-03-23T16:26:58.472185,warning,0.26003931077967746,0.971,50.7,7,0
2026-03-23T16:26:58.583083,warning,0.2581052929617078,0.9712,50.9,7,0
2026-03-23T16:26:58.701483,warning,0.255204202675586,0.9714,52.0,7,0
2026-03-23T16:26:58.822777,warning,0.2482279725074461,0.9716,53.7,7,0
2026-03-23T16:26:58.941467,warning,0.24323781595642557,0.9718,53.4,7,0
2026-03-23T16:26:59.066417,warning,0.2602350372866575,0.972,49.3,8,0
2026-03-23T16:26:59.197654,warning,0.2644702653586289,0.9722,47.9,8,0
2026-03-23T16:26:59.318237,warning,0.23535172005204233,0.9724,54.6,8,0
2026-03-23T16:26:59.435454,warning,0.24155042673121074,0.9726,53.1,8,0
2026-03-23T16:26:59.554756,warning,0.2422672343223156,0.9728,53.6,8,0
2026-03-23T16:26:59.681860,warning,0.22892567802696812,0.973,55.6,8,0
2026-03-23T16:26:59.787568,warning,0.23880646679640716,0.9732,54.0,8,0
2026-03-23T16:26:59.916516,warning,0.24216297899388195,0.9733,53.1,8,0
2026-03-23T16:27:00.077310,warning,0.24529881603090145,0.9735,53.1,8,0
2026-03-23T16:27:00.200598,warning,0.23880327705534343,0.9737,54.2,8,0
2026-03-23T16:27:00.327356,warning,0.245148907502197,0.9739,52.0,8,0
2026-03-23T16:27:00.454575,warning,0.25050965634968225,0.974,50.3,9,0
2026-03-23T16:27:00.568833,warning,0.25081949594609243,0.9742,49.1,9,0
2026-03-23T16:27:00.687802,warning,0.2480794109923393,0.9744,51.5,9,0
2026-03-23T16:27:00.814077,warning,0.25135538221313936,0.9745,49.2,10,0
2026-03-23T16:27:00.954430,warning,0.2635208422804543,0.9747,47.4,10,0
2026-03-23T16:27:01.073515,warning,0.24865365186707644,0.9748,50.2,10,0
2026-03-23T16:27:01.183301,warning,0.24132026397887574,0.975,51.6,10,0
2026-03-23T16:27:01.306078,warning,0.24910721838436523,0.9752,49.8,10,0
2026-03-23T16:27:01.431435,warning,0.2486115937230475,0.9753,50.1,10,0
2026-03-23T16:27:01.568410,warning,0.2505536865753136,0.9755,48.7,11,0
2026-03-23T16:27:01.693599,warning,0.24362336910690524,0.9756,50.1,11,0
2026-03-23T16:27:01.807855,warning,0.25797629234839436,0.9758,44.5,12,0
2026-03-23T16:27:01.943980,warning,0.23804582404630886,0.9759,50.4,12,0
2026-03-23T16:27:02.055097,warning,0.23519802899005182,0.976,49.1,12,0
2026-03-23T16:27:02.184271,warning,0.250180728764211,0.9762,45.7,13,0
2026-03-23T16:27:04.835972,warning,0.19642216851036987,0.9763,56.7,13,0
2026-03-23T16:27:04.956933,warning,0.21158585807914643,0.9765,53.9,13,0
2026-03-23T16:27:05.091390,warning,0.209897019423621,0.9766,53.9,13,0
2026-03-23T16:27:05.214769,warning,0.21256541362487935,0.9767,53.1,13,0
2026-03-23T16:27:05.339589,warning,0.23095672971068842,0.9769,48.9,13,0
2026-03-23T16:27:05.466641,warning,0.23715384976099785,0.977,48.2,13,0
2026-03-23T16:27:05.608028,warning,0.25290971299909726,0.9771,44.5,13,0
2026-03-23T16:27:05.722827,warning,0.23934342694505134,0.9773,47.2,13,0
2026-03-23T16:27:05.844925,warning,0.2380895674202102,0.9774,47.9,13,0
2026-03-23T16:27:05.964026,warning,0.25280964108669457,0.9775,44.2,13,0
2026-03-23T16:27:06.092511,warning,0.24880865234874977,0.9777,45.4,13,0
2026-03-23T16:27:06.218878,warning,0.21666771264906162,0.9778,51.2,13,0
2026-03-23T16:27:06.344648,warning,0.2620877699291292,0.9779,43.2,13,0
2026-03-23T16:27:06.459974,warning,0.27319345367056685,0.978,41.2,13,0
2026-03-23T16:27:06.591632,warning,0.25289175189970836,0.9781,44.4,13,0
2026-03-23T16:27:06.715658,warning,0.2593285388886148,0.9783,43.5,13,0
2026-03-23T16:27:06.830740,warning,0.2637336056138869,0.9784,42.3,13,0
2026-03-23T16:27:06.944209,warning,0.2416281490734927,0.9785,47.0,13,0
2026-03-23T16:27:07.070734,warning,0.22696237836794525,0.9786,51.4,13,0
2026-03-23T16:27:07.178738,warning,0.22577612577129663,0.9787,50.1,13,0
2026-03-23T16:27:07.301697,warning,0.21852226946458647,0.9788,51.0,13,0
2026-03-23T16:27:07.421150,warning,0.2205210259964883,0.9789,51.3,13,0
2026-03-23T16:27:07.541384,warning,0.21700620113842545,0.9791,53.0,13,0
2026-03-23T16:27:07.663956,warning,0.20298815091554828,0.9792,57.5,13,0
2026-03-23T16:27:07.796040,warning,0.19915456928359448,0.9793,55.2,13,0
2026-03-23T16:27:07.921753,warning,0.219969238251282,0.9794,50.0,13,0
2026-03-23T16:27:08.039086,warning,0.22952598373837024,0.9795,48.6,13,0
2026-03-23T16:27:08.162104,warning,0.23519088970596985,0.9796,48.6,13,0
2026-03-23T16:27:08.280073,warning,0.22614583701108695,0.9797,49.5,13,0
2026-03-23T16:27:08.415966,warning,0.2428096310477409,0.9798,45.8,13,0
2026-03-23T16:27:08.556263,warning,0.2474360677703097,0.9799,45.2,13,0
2026-03-23T16:27:08.678880,warning,0.24541477235808407,0.98,45.8,13,0
2026-03-23T16:27:08.802061,warning,0.2304549544781369,0.9801,48.6,13,0
2026-03-23T16:27:08.924480,warning,0.24550881880048495,0.9802,45.6,13,0
2026-03-23T16:27:09.044925,warning,0.2316059254153927,0.9803,48.6,13,0
2026-03-23T16:27:09.165992,warning,0.24103458616356815,0.9804,46.3,13,0
2026-03-23T16:27:09.294318,warning,0.25971975321495133,0.9805,43.1,13,0
2026-03-23T16:27:09.407718,warning,0.2474259466767587,0.9806,46.4,13,0
2026-03-23T16:27:09.522578,warning,0.24253567786037367,0.9807,46.9,13,0
2026-03-23T16:27:09.635569,warning,0.23764869954535064,0.9808,48.2,13,0
2026-03-23T16:27:09.768281,warning,0.24000077183026836,0.9809,46.8,13,0
2026-03-23T16:27:09.895511,warning,0.242094179479661,0.981,46.0,13,0
2026-03-23T16:27:12.888224,warning,0.25435068222830937,0.981,43.8,13,0
2026-03-23T16:27:14.429185,warning,0.20880682511346385,0.9369,43.6,14,0
2026-03-23T16:27:14.727650,warning,0.21472485826887971,0.933,40.8,14,0
2026-03-23T16:27:15.010951,warning,0.2229402036613054,0.9248,40.3,14,0
2026-03-23T16:27:15.166020,warning,0.21238550677974533,0.9251,44.1,14,0
2026-03-23T16:27:15.350762,warning,0.20092333614861735,0.9254,46.0,14,0
2026-03-23T16:27:18.481322,warning,0.07543174182715784,0.8548,60.7,14,0
2026-03-23T16:27:18.615953,warning,0.050437987114772584,0.8554,61.0,14,0
2026-03-23T16:27:18.757334,warning,0.0712123963375652,0.856,60.2,14,0
2026-03-23T16:27:18.885228,warning,0.07035834060035419,0.8566,57.5,14,0
2026-03-23T16:27:19.005297,warning,0.09436658838189749,0.8571,56.6,14,0
2026-03-23T16:27:19.152354,warning,0.09436658838189749,0.8577,56.3,14,0
2026-03-23T16:27:19.396600,warning,0.11837618331637453,0.8583,57.1,14,0
2026-03-23T16:27:19.581401,warning,0.10030072924720357,0.8588,56.2,14,0
2026-03-23T16:27:19.737156,warning,0.07550790523269738,0.8594,59.9,14,0
2026-03-23T16:27:19.887128,warning,0.10392725318945964,0.8599,64.7,14,0
2026-03-23T16:27:20.028184,warning,0.18876228836280365,0.8605,53.2,15,0
2026-03-23T16:27:20.181736,warning,0.22627506299464067,0.8571,44.6,15,0
2026-03-23T16:27:20.332284,warning,0.2483475559636693,0.8538,42.3,15,0
2026-03-23T16:27:20.481148,warning,0.23396596527128266,0.8506,45.3,15,0
2026-03-23T16:27:20.618121,warning,0.254365608571409,0.8473,45.0,15,0
2026-03-23T16:27:20.743401,warning,0.23285531037309465,0.8441,47.0,15,0
2026-03-23T16:27:20.872182,warning,0.24308392721059446,0.8409,45.0,15,0
2026-03-23T16:27:21.006147,warning,0.24137817379252025,0.8377,45.0,15,0
2026-03-23T16:27:21.130711,warning,0.2678563995012593,0.8346,45.0,15,0
2026-03-23T16:27:21.260790,warning,0.2569703609828303,0.8315,45.0,15,0
2026-03-23T16:27:21.388016,warning,0.2529833796761183,0.8284,45.0,15,0
2026-03-23T16:27:21.528328,warning,0.2648815364904251,0.8253,45.0,15,0
2026-03-23T16:27:21.674960,warning,0.28676199975015687,0.8222,45.0,15,0
2026-03-23T16:27:21.815183,warning,0.2760915302380934,0.8192,45.0,15,0
2026-03-23T16:27:21.957703,warning,0.2735116864212642,0.8162,45.0,15,0
2026-03-23T16:27:22.077659,warning,0.25236561203965496,0.8132,45.0,15,0
2026-03-23T16:27:22.209937,warning,0.2819498901315389,0.8102,44.5,15,0
2026-03-23T16:27:22.345344,warning,0.2717982008718749,0.8073,44.7,15,0
2026-03-23T16:27:22.484762,warning,0.21109507793005533,0.808,52.0,15,0
2026-03-23T16:27:22.619148,warning,0.14604038608082107,0.8087,69.5,15,0
2026-03-23T16:27:22.768611,warning,0.15849917834683525,0.8094,53.9,15,0
2026-03-23T16:27:22.914726,warning,0.17501960346634687,0.81,49.7,15,0
2026-03-23T16:27:23.045626,warning,0.16883110930077871,0.8107,54.3,15,0
2026-03-23T16:27:23.338269,warning,0.2329378162502737,0.8085,48.0,16,0
2026-03-23T16:27:23.479646,warning,0.2198998153366077,0.8092,51.4,16,0
2026-03-23T16:27:23.648838,warning,0.25108788578514046,0.8063,45.3,16,0
2026-03-23T16:27:23.794369,warning,0.24581992655329427,0.8035,44.2,16,0
2026-03-23T16:27:24.002908,warning,0.27005787545294724,0.8007,44.2,16,0
2026-03-23T16:27:24.152948,warning,0.2671849834172745,0.7979,41.8,16,0
2026-03-23T16:27:24.317493,warning,0.2398479419795041,0.7951,40.7,16,0
2026-03-23T16:27:24.612022,warning,0.22064695965530717,0.7931,40.4,16,0
2026-03-23T16:27:26.364915,warning,0.20970633144139744,0.7741,43.2,16,0
2026-03-23T16:27:26.526853,warning,0.11130043028845675,0.7748,62.1,16,0
2026-03-23T16:27:26.676675,warning,0.10306642230857475,0.7756,60.4,16,0
2026-03-23T16:27:26.821525,warning,0.16636962631929347,0.7763,59.0,16,0
2026-03-23T16:27:26.974112,warning,0.17649091121042843,0.777,56.8,16,0
2026-03-23T16:27:27.160584,warning,0.17631779628235172,0.7778,57.5,16,0
2026-03-23T16:27:27.327032,warning,0.1867123720469891,0.7785,54.1,17,0
2026-03-23T16:27:27.503253,warning,0.10158930697945176,0.7792,63.1,17,0
2026-03-23T16:27:27.664697,warning,0.15128114919692703,0.7799,63.6,17,0
2026-03-23T16:27:27.815292,warning,0.15333823151124343,0.7806,63.1,17,0
2026-03-23T16:27:27.956968,warning,0.14814023357878642,0.7814,65.2,17,0
2026-03-23T16:27:28.091612,warning,0.14763692837327563,0.7821,65.0,17,0
2026-03-23T16:27:28.239627,warning,0.16518670631098545,0.7827,59.2,17,0
2026-03-23T16:27:28.392984,warning,0.16734941174723994,0.7834,58.6,17,0
2026-03-23T16:27:28.563962,warning,0.15807179503266,0.7841,60.1,17,0
2026-03-23T16:27:28.729094,warning,0.15634911596800943,0.7848,61.5,17,0
2026-03-23T16:27:28.916599,warning,0.15876614574538228,0.7855,60.6,17,0
2026-03-23T16:27:29.079914,warning,0.17817400289017155,0.7862,55.3,17,0
